TweetID	Label
657612866351144961	1
657614808959860737	1
657617675431079937	1
657618546080522240	0
657632665370165248	0
657644204672159744	0
657644425120714752	0
657649011697012736	0
657686795593895938	0
657732284531916801	1
657739123864702976	1
657740184981602304	1
657740591917207552	0
657746747381317632	1
658147596549160960	1
658279356834430977	0
658318101814079488	0
658339632141213696	1
658363961109184512	0
658427131848957952	1
658435273538191360	0
658446683127357440	0
655178706307186688	1
655183976894697472	0
655186989600382978	0
654627973384019968	1
654632847471349760	0
654715371354591233	0
654726643106246656	1
654750711155023872	1
654754439417348096	1
654757649670508544	0
654782736150851586	0
654786400630370305	0
654792382358011904	0
654798613021769728	1
654812927002673153	1
654832256914075648	0
654846308620963840	0
654846445942677504	0
654848507782627328	0
654853855553916928	0
654857843812597760	0
651006103023554560	1
651010665516244992	0
651056610966679553	0
651080703346634752	1
651092925724520448	0
651106411863273477	0
651108310381428737	0
651136925630251008	1
651142174508060673	0
651148634168279040	0
651155218462171136	0
651164716820140032	0
651175163875061760	1
651209800307503104	0
651224472083496960	1
651231950712147968	0
653889929928384512	0
653890291833917440	0
653898176345284608	1
653926396880900096	0
653937294081159168	0
653956144482942976	0
653966317209292800	0
653968800556052481	1
653990635590914050	0
653992935420096512	0
654004730738384896	1
654017553572999169	0
654022081416327168	0
654022698469867520	0
654062823736131585	0
654065310526521344	1
654074468105457664	0
654077022700965888	0
654084392885878785	1
654094920182026240	0
654108320777682944	0
658893344899137536	0
658909135652696064	1
658925633548996608	0
658967438676131841	0
658993498495037442	0
658998912494235648	0
659005422582538241	0
659008954077458432	0
659028540298399744	0
659036442740568064	0
659052076765351936	0
659054946470334464	0
659096308787994624	0
659173467686748160	1
659174221847896064	1
659199135296442372	1
659233755459026949	0
659247204088086528	0
659372452372344832	0
659373581701218304	0
659375572645052416	0
659376818122698753	0
659387408941625344	0
659388694122647552	0
659390584231059457	0
659412952097812480	0
659427912047661056	0
659441603761819649	0
659456122739265536	0
659457497082654720	0
659457953305485312	1
659494850555830272	1
659513793320493056	1
659520877134872576	1
659520909854826496	1
659532602399834112	1
651973083738189824	0
651994716985143296	0
651997257215119360	1
652018228483395585	0
652024723845464064	0
652083686607855616	1
652090942082695168	1
652114018749009920	0
652135130320863232	0
652143140166459395	0
652148158982545408	0
652180543413559296	0
652181740035768320	0
652227803551793152	0
652245570678059008	1
652246424441241600	0
652268521972367360	1
652273125149802496	1
652284239442935808	1
652288953819598848	0
652298733720350720	0
651613067361431552	0
651653151146278912	0
651660016903061504	0
651685594557345792	0
651691575085506560	0
651706599841640448	0
651712832778563585	0
651730930541850624	1
651764739320582144	0
651775590287196160	0
651804486189584384	0
651809615110385665	0
651817081881686016	0
651823460159778816	0
651828668994596864	0
651830808857190404	0
651850856762089472	0
651864936830926848	0
651866378316615680	0
651869022858932225	0
651882435664220160	1
651912308126535680	1
651922084646383616	0
651931807336820736	0
651951390294609920	1
655237045942484993	1
655247411418304512	0
655255959594516480	0
655264527836147712	0
655323222624210944	0
655358663234842624	1
655365674496368641	1
655433380385812480	0
655453593844105216	0
655526242486263812	0
655541550517198850	1
655554118115815425	1
655600342265151488	0
655723009601175552	0
655733846307008512	0
655743981586894848	0
655762368568389632	0
655783246391812097	1
655791712594477056	0
655806143252443136	0
655833316386430976	0
655838268269813760	0
655851259006689281	0
655859927622160384	0
655931370351566849	1
655946083290488832	1
668852132645212160	0
668852414305411073	1
668875352421322752	0
668910886094946304	1
668959411449131008	1
661419740125097984	0
661549531813822464	0
661566199034208256	0
661569646907293697	1
661572831768125440	0
661606108809687041	0
661613901663088644	1
661629677149155328	0
661630391170654208	0
661631014624755712	0
661650291658375168	1
661678787080359936	1
661694457331515392	0
661707471627673600	0
661755389130706944	1
665047124455743489	0
665136549105958912	0
665151865651335168	1
665157759638310912	0
665231666777088000	0
665257237632278528	1
665257691032383488	1
665258944026296320	1
665264245076963328	1
665270641982066688	0
667943696088760320	1
667974878184800256	0
668157102636953600	0
668167575021289472	0
668234188529774592	0
668285503968575488	0
664311522861027328	1
664451961303920640	0
664453486332010496	0
664516927407022080	0
664517433185579008	0
664638555935764480	0
664644395006689280	0
664649534018990080	0
660787081141231616	0
660793483024859136	0
660838848277037057	0
661006840185024512	0
661020538496659456	0
661028642982498305	0
663367816767275008	1
663382422835339264	1
663433472971640832	1
663448397408575488	0
663453245780525056	0
663456413134544896	0
663483645911502849	1
663533218134560768	1
663560159176826880	0
666851493945806848	0
666872283332390912	0
666892544165441536	0
666893442102857728	0
666937036545384449	0
666964918743248896	0
666965737907593216	0
666965803338702848	1
666972076000022528	0
666976511258402816	0
666977667145682944	0
666979303696019458	0
666998191557107712	1
666999165914746880	1
667008002256478208	1
667023553645015040	0
667039126198296577	0
667044102152855552	0
667047983687446528	0
667069042847453185	0
667071642044993536	1
667093895914786816	0
667111186912174080	0
667116896450400261	1
667170808024817664	1
666501164687622144	0
666501729689604100	0
666515618506625025	0
666568614926008320	0
666643733279059969	1
666690095303536640	1
666701656042565632	1
666708003899469828	1
666712771019567109	0
666715623225864192	0
666719962241835009	0
666733963193532416	0
666739854592471040	0
666755846173536256	1
666778613384093697	0
666797151754838016	0
666812751440809985	0
666835075800109056	0
670496104069373952	0
670502447610134528	1
670592828842446849	0
670654447761162241	0
670688628880879616	1
670701657504649216	0
670788875275657216	0
670218452829736964	1
670231959642083332	0
670298325573234690	0
670314409537900544	0
670336724220911617	0
670346109168934912	0
670353934406520833	1
670359948715495424	1
670389646837325828	0
670402106516307968	0
670417354195533825	0
665807989735997440	0
665822904135712768	0
665935101491048448	0
666016702254092288	0
666052658348748800	1
666074430297214976	1
662175455592579072	0
662223857479086082	0
662233225612402688	1
662279902217945089	0
662283030669606912	0
662288519369486336	0
662304874093281281	1
662312611510358016	0
662342086864203777	0
662372324511891458	0
662394790193991680	0
662399435826040832	0
662406310579802112	0
662406892656848896	0
662416013917466624	1
662426036991193088	1
662426179597705217	0
662436346741551104	0
662450372947091456	1
662453425288970240	0
662481052313788416	0
669465419636453376	0
669554492535209984	0
669558991387828224	0
669567576746369024	1
669572311624781824	0
669590079896199168	0
669622091386363904	0
669626426757406720	0
669652072778870784	1
669657382763503616	0
669730665860980736	0
669778014134214656	1
669808770508333057	0
669810917199187968	0
669866017561161728	0
669943644447723520	0
669969730866970625	0
670054103750283265	0
670923104617684992	0
670930027932815360	0
670946288217755648	0
670996172564119552	0
671084028053856256	1
671178469594677248	0
666155527060258816	0
666203980188524544	0
666216663675727872	0
666230429209489408	0
666249992034648064	1
666259740205277185	0
666286091973054464	1
666303627275931648	0
666306168948682753	1
666306452970184704	0
666317351848161281	0
666342492070023171	0
666349119875604481	0
666370333394337792	0
666380989879427076	0
666414930078240768	0
666437899714367488	0
666471484617965568	0
666475822941769728	0
667250163870748672	0
667266878067240961	0
667284940711555074	0
667288763580551168	0
667304167010996225	0
667308101540835329	0
667313714270334976	0
667330168248209408	0
667340794337054720	1
667362433388978177	1
667376337951178752	0
667382769178177536	0
667386918250778624	0
667389227680661505	0
667394228683599872	0
667411323802796032	1
663589289997938688	1
663755416854265856	1
663768356307234817	0
663783668134109184	1
663800131830087682	0
663822190421278720	1
663828850216968193	1
663851683902939136	1
663853288706600961	1
663857744894631937	1
663865093038456832	0
663873402155872256	0
663880175919198208	1
663898652906156033	0
663912008002215937	1
662654602848788480	0
662656871505924096	0
662667222322700288	1
662668229890850816	0
662668231598059520	1
662678905459970048	1
662682251390533632	0
662697792616316928	0
669173388452098048	1
669249488662302720	0
669282580890521600	0
669297372703256576	1
669301299855405056	0
669332969329434624	0
661787328986247169	0
661791587534401537	0
661874336144433152	0
661896053252349952	1
661915472477179904	1
661939934882873344	1
661964503563808769	1
661968065018490880	0
661983976932798464	0
661999681610846208	1
662024510531440640	0
662029174928986113	0
662057015661981696	0
662057956435959808	0
662084275810885632	0
662084634386255872	1
662094068067926016	1
665587278052466688	1
665600221582266368	1
665612498595368960	1
665626084960944128	0
665639355415826433	1
665727290018369536	0
664687239251763200	0
664708387108552704	0
664715415239573504	1
664815127686868993	1
664818546174771200	0
664819028217749504	0
664824875769401345	1
664830982927818752	0
664832275641708544	1
664841314656239616	0
664873099876311040	1
664890587456278529	0
664893964655325184	0
664927766849019905	1
665027329563848706	0
661080550963175424	0
661149885933232128	0
661196383173611520	0
661198894835982336	1
661212547358597121	1
661225622996443136	0
661227266370887680	0
661258467408257024	1
661262494883819520	0
661267536353353728	0
661280446936981505	1
661286141568655360	0
661289200499625984	1
661290851595853828	0
661322112062255104	1
661339113136656384	1
661339930166038528	1
661396922750672900	0
661405507719200768	0
668415087917445120	0
668496447516512256	0
668569558706339840	0
668577617847566336	0
663208744055107584	0
663961971054669824	0
663972875980812288	0
663987437350219776	0
663991022423265280	0
664029654689456128	0
664032267908440064	0
664088778647162884	0
664089101465812992	0
664097885559103488	1
664119655028695040	1
664189801290182656	1
664197753342402561	1
664227652660813824	0
664244411337846784	0
664245079750545408	1
664258185751056384	0
671211211598512128	0
671232704923508736	0
671313210008584192	0
671320694546825216	1
671422477785014273	0
671436943905923072	0
671441572693692420	0
671468547709657088	1
671477859429556225	0
671495273579986945	0
671511027855532032	0
671547903131779078	0
667711006022328320	0
667713604594982913	1
667714082288484352	0
667748146257096704	0
667776226526892032	0
667828182108606464	1
667862677952339968	1
667886830717706241	0
667921735652511744	1
680646187326783488	1
680750906841776128	0
680784040090288132	0
681739354075729922	0
681833361501913089	0
681846171107594240	0
681919768929026048	0
681943797807222784	0
681983490649395200	1
677054275109781504	0
677124313670148101	1
677167161694167040	0
677230806906048512	0
677260237737455617	1
677262471665754113	0
677308807891066880	0
677308815780483072	0
677326432532627461	0
677326536207433728	0
678104006405840896	0
678198656705495040	0
678226262004015105	1
678234380616138752	0
678360254363672576	0
674480130828460032	0
674606106140942336	0
674626609509302276	0
674632870539980800	0
674669571580649472	1
674679516296450048	0
674690362418532352	0
674744244397936640	0
674746138503864320	1
674778848060313600	1
674786924901482496	0
674787785602162688	0
673479056814379008	0
673524862745493506	1
673581832252846080	0
673672152718135296	1
673683694218006528	0
673727844447444993	0
677555722457120769	0
677575039105896448	0
677575098153353216	0
677575142818512897	0
677583402724368386	0
677642774569709568	0
677708799076114432	0
679931550801244160	0
679976538884837376	1
680092340858568705	0
680112180310728704	0
672750364400201728	1
672772612611809280	1
672777567313649665	0
672840966051651584	0
672842014967398400	0
672851207006777344	0
672909411438858240	1
672930136103264260	0
672941518244589568	0
672951399949320193	0
672956852938887169	0
676409390061256705	0
676440141850935296	1
676457981018509312	0
676494851848978433	1
676508418992177152	0
676515439275458560	0
676545442092466176	1
676568716977377280	0
675579586885758976	0
675702859141369856	0
675707042888343552	0
675759371750625280	1
675806694383988736	0
675847067382583296	0
671932729450209280	1
672113452534669312	0
672189406002995200	0
672220883340165124	0
672276560582340608	1
679474984096419840	0
674840190104416256	1
674947623992864769	1
674969043829321729	0
674978640937922561	0
674995711641976833	0
675077900106899457	0
675098732644466689	0
675106901227667456	0
675107406934884358	0
675110661370880001	0
675119591257939968	0
675129278174994433	1
675171318120259584	0
682116809009553408	1
682247653560848384	0
682359890459922434	0
682382331739549696	0
678499579726204928	0
678539101411348480	0
678570744591351809	0
678624793353060352	0
678680349690474496	0
681188091269394432	1
681270690218029056	0
679633810116313089	0
679743934000545792	0
679828070107377666	1
672296399732649985	0
672298363103150080	0
672298585866792960	0
672305760412573696	1
672306932808486912	0
672434120874549248	0
672435319636144128	0
672528558145871872	0
672535281426370560	1
672537184466026496	0
672638064045522944	1
672640899210280972	1
675918243660357634	1
676013936508977152	0
676077836797534208	1
676176882572873729	0
678813709205114880	0
678825098074333185	1
678836920068145153	0
678954139972321281	0
678968145902718976	1
679009982575206400	1
679014775456718848	0
679021778677702656	0
679054023824039937	0
679149493263073281	0
677811002407149568	0
677846282946420736	0
677887672119984128	0
677904673118879744	0
677904704941125632	0
677930330012028928	0
677944700947578880	1
677961693507543042	0
677971747434602496	0
678031319981404160	1
682454189025423360	0
682576825156022272	0
682585656363712513	0
682596346872893440	0
682751054224568321	0
675182121472888832	0
675244105094533120	1
675270309126115329	0
675274240124260352	0
675290397095129090	0
675315041449693184	0
675326426309005312	0
675351465314156544	0
675394903791280128	1
675408343364730880	0
675438989638258688	0
675471648389128192	0
675478426594074624	0
675505836546887680	0
671575567653724160	0
671611787318546433	0
671641484765040641	1
671667191071272960	0
671679149430427648	0
671784036508041216	0
671815879991164928	0
671890018344960000	1
671909456679145473	0
673775511538036736	0
673842648403283968	0
673863273830203393	0
673871508863909888	0
673880776832851968	0
673926356368039938	0
673940578707628034	0
673955852953473024	0
673969209873932288	0
673971387409809408	0
674044546968190977	1
674058859971907585	0
674264718362718209	0
674293594820358145	0
674303765646807040	0
674330076993966081	0
674334392290947072	0
674361999720103940	0
674369896839540737	0
674380680705540097	0
674385604885405697	1
681528473861488640	0
681044379625222144	0
676675149244960769	0
676788456085786625	0
676870638162825217	0
676872771616509956	0
676900874212540416	0
676900989589446656	0
676901037194768385	0
676956523633971209	0
673008548712808448	0
673117129609256960	0
673122941723217920	0
673140463403184128	0
673178658912235520	0
673202399054454784	1
673264964551974913	0
677489445793374208	0
677496347247951872	0
680275520215453696	0
680384900504014848	1
680395472649900032	0
680545494439964673	1
682897948166983680	0
682903136638517249	0
682945665719140352	0
682951723942543360	0
683151792851517441	0
683318812364558336	0
683383319082446848	0
683411837619159041	1
683457556937859073	0
683999555768184832	0
684278570231922688	0
684323432452866048	0
684323440497561601	0
684406274289610753	0
684410032545386497	0
684410413623029760	0
684427399555977217	0
684429110261616640	0
684454491765239808	1
684457517586460673	1
684488297645645824	0
684489089467420672	0
684502667264036865	0
684523030664450048	0
684632681892593664	1
684662584943849472	0
684732978988236801	0
684781075755749376	1
684838075042762753	0
684838320010989568	0
684916718397952002	1
684933573821001728	0
685089026307571712	0
685457453971042305	0
685493457037598720	0
685493663548325888	0
685493813725364225	0
685587875451252736	0
685637968275582976	0
685655081002336257	0
685677847004983296	1
685699068283219968	1
685734678779662337	0
685736549242245120	0
685740342042357764	0
685964292122783744	0
685978158525485060	0
686035915983032321	0
686035955271086080	0
686036050968363009	0
686036143540850688	0
686099967174438912	0
686195599566336004	1
686217584392404992	0
686345641438613504	0
686711091989245952	1
686723185392287744	1
686955221558243328	0
687220729742528513	0
687273579096965120	0
687379206997676033	0
687383096497434625	1
687546036752093184	0
687726524259299329	0
687820436046876674	0
687967866092711936	0
688018977201717248	0
688030733093498880	1
688032966669369345	0
688192472497823746	1
688323096462385152	0
688426221428813824	0
688426979297722368	1
688432574335565824	0
688902789490081792	1
688991030876622848	0
689069474708885504	0
689207539985027072	1
689299776987336704	1
689417028046721024	0
689463663766347778	0
689627364347609088	0
689671523083259904	0
689709206472097792	0
689710709903532032	0
689721678750834688	0
689754930488340480	0
689854499012395008	0
690042433384628226	0
690080235681873922	0
690081463493091328	0
690163790223118336	1
690177946053541888	0
690250580149821440	1
690269789084897280	1
690364089512640514	0
690381168856993792	0
690391143822049281	0
690392794540740608	0
691210714359402496	0
691302886278475776	0
691333435298861057	1
691335087208603648	0
691508212126879744	0
691590109850775552	0
691656818406375424	0
691817374060822529	1
691842509392236545	0
692013651973296128	0
692033271090257920	0
692122547387760645	0
692285397775290369	0
692372083750408192	1
692390397788721157	0
692421555972874240	1
692460260489953281	0
692464096793489408	0
692465000598900736	0
692473365966295040	0
692487216942170112	1
692804095581638657	1
693040937438679040	0
693480844862865408	0
693998312203100161	0
694160922227572737	0
694272249172459520	1
694411566259765248	0
694509626885304320	0
694561288970747904	0
694722755401375744	0
694724854990401536	0
694804899293319169	1
694806348760920065	0
694806728819347458	1
694964971923443714	0
694996967114608640	0
695109957662937093	0
695115450955354112	1
695246939672207360	0
695761612838285313	1
695768034774941696	1
695807284736184320	1
696448862060421120	0
696588399231295488	0
696679997935906816	0
696693488553979913	0
697137580090007552	0
697503452633657344	0
697509618260512772	0
697620163303231489	1
697630720068608001	0
697804909685686273	0
697874103848534016	1
697935072851320832	0
697994777560637440	1
698079241179676672	0
698168516084682752	0
698251142791196672	1
698260254920806401	0
698375659286958080	0
698453936462700544	1
698480678934077440	0
698583601126871040	1
698603521390804992	0
698660825372844032	0
698718745213140992	0
698913861420871680	1
699037033956683776	0
699039224901668866	0
699103813056135168	1
699347391418408960	1
699373904855302144	0
699442788434374659	1
699456708926644224	0
699538730252500995	0
699641431057698816	0
699647605492576257	0
699676140185604097	0
699801612424867840	0
699826941415858176	0
699848545495437312	0
699957267202994176	1
699957735341715457	0
699970609871073280	0
700078664873091072	0
700121411503943680	0
700184382846291968	0
700297546107850752	0
700334842290933763	0
700372999501955072	0
700396970368765952	0
700594240846299136	1
700619192115064832	0
700686983278907393	1
700687151223144448	0
700713747887697921	1
700731258574393344	0
700750746376081409	1
701040836901928960	0
701412781656911872	0
701598337766703104	0
701624731800211456	0
701790125320081408	0
701854897952534529	0
701858492705935360	0
702108071972073472	0
702148816523436032	0
702174943434244096	0
702178688952045569	0
703985515360444417	0
704136798595899392	0
704284976779567104	0
704300878325489665	0
704339498948288512	0
704454740797583360	0
704631629528985600	0
704692746410467329	0
704750405977317377	0
704785279073169408	0
704812781548249088	0
704816223125643264	0
705104565431959552	0
705132895849943040	0
705440547247251459	0
705446329514725376	0
705446870747897856	0
705449485925801984	0
705530170325786624	0
705809962853867521	1
705863305194311680	0
706135939018563585	1
706168487132135424	0
706614251151085568	0
706619141264973824	0
706698359680188423	0
706881824862109696	1
706892763418079232	0
707025223388942336	0
707285228109303808	0
707929934753300480	0
708080074503954432	0
708195028015779840	1
708318602865278976	0
708347523287613440	0
708381641295728640	0
709157256147808256	0
709283626395906052	0
709347733145051136	0
709358024926875648	0
709505934968496129	0
709531027270713344	0
709910090254393344	0
710054651249479680	1
710128082061922305	1
710620321418756098	0
710763602160934912	0
711002149593812992	0
711568942158970880	1
711647060903202816	1
711680774550892544	0
712061858379857920	0
712175901472137216	0
712278401206370304	0
712453098589913089	0
712890423274909697	0
713046307925921792	1
713238046255292416	0
713730871157592071	0
714042207255310336	0
714185235127074818	0
714256699155087360	0
714484780583116802	0
714534679408283648	0
714645690379608064	0
714831937781653504	0
714857094118187008	0
714881042495250433	0
714897755278340096	0
715102354995941376	0
715113771962765312	0
715125703277154304	0
715126455781306369	0
715717629017767938	0
715758560911691776	0
715817662538973184	1
715836550177755137	0
715998968661020674	0
716088013491675137	0
716233011298050049	0
716241305525878784	0
716312058044686337	1
716402805834166273	1
716575797444743168	0
716657177935503360	1
716694176176349184	0
716778814521667584	0
717494466743959552	0
717677025314660352	0
717693624469815297	0
717799506364903426	1
718052949935521792	0
718068300488400896	0
718169194974457857	0
718222690746834944	1
718463433830572032	0
718563875067535360	0
718765530899984385	0
718866079913746433	0
719034246556463104	0
719411444584845312	1
719525571064045568	0
719642646038188033	1
719708351379189760	0
719759704885334016	0
719809329872785409	0
720395059267371012	1
720828157486452736	0
721005190367674368	0
721005228485545984	0
721005236907671552	0
721005244465852416	0
721005240254734336	0
721005269392621568	0
721005312090615808	0
721281486922473472	0
721411208637767680	0
721552149747003392	1
721666368702177280	0
721772480617054208	0
721969559901761536	0
722027684700819456	0
722305437597458432	1
722392516260163584	0
722423966946762753	1
722656195354488832	0
722681294237409280	1
722742491368153090	1
722770579363872768	0
722952959244398593	0
722959866164211713	0
723244349039878144	0
723259847362371584	0
723269548305084416	1
723272752010948608	1
723406150536826881	0
723470224406798336	1
723493997566631936	1
723496667098570752	1
723657184555327489	0
723668164404498432	0
723711125179650048	0
723821997965381633	0
723927824508305409	1
724343882947899392	0
724387540233424897	0
724732236814114816	0
724786310360096768	1
724886012250492929	0
724902528526213121	0
724931511674376194	1
724971704896868352	0
725052972120465408	0
725128495051866112	0
725241168313745408	0
725255880724242432	0
725285526169747457	0
725364227016368129	0
725375454769602560	0
725375461602168832	0
725435189422227456	0
725447059965382657	0
725564656627015680	0
725829663575183360	0
725861926442430464	0
725986243213938688	0
726040697699061762	0
726399502031163393	0
726767387551232000	0
727292588626087936	0
727365315567325184	0
727365965797724160	0
727370076182089728	0
727396356386512896	0
727461308665323520	0
727464268489068545	0
727509764914221056	0
727518409533984770	0
727519330477330433	1
727531349591072768	0
727543580923817985	0
727648521533325312	0
727714496983252994	0
727731865726111746	0
727868235585101824	0
727904512564932609	0
728308950886715392	0
728324929398050816	0
728449239198539777	0
728907692643737601	1
729131245268041728	0
729336795444449280	0
729677338540007424	0
730161776709402624	1
730231158030647297	0
730562539491332096	0
731202756837527552	0
731428501732102144	0
731440137620623360	0
731511949268254721	0
731567173739520000	0
731573542907711488	0
731827834373603328	0
731855424564150272	0
732195208931217408	0
732238894545002496	1
732453312272863232	0
732610218815688709	0
732938019779543041	0
733105028911661056	0
733106168709582848	0
733255296341004292	0
733897870177243136	0
734189053210468352	0
734204648483999744	0
734794492734115841	0
734908063652667394	0
735082403467800576	0
735395028609208321	0
735529863885389825	1
735698538546364417	0
736621710976253952	0
736658324754550786	0
736658337803079681	0
736658341955440640	0
736658350637613056	0
736658357197676544	0
736658370652868609	0
