340556298913464320	one
341475967270801408	one
565892679506984961	four
547472786973655041	four
341876837900746752	one
512452134013763584	one
483728187302506496	one
3822715603	four
489049612922396672	one
533102646425432065	four
347888576324841472	one
520735338969313280	one
540969642697965568	four
341708721212231680	one
349564014533152768	one
345470115325808640	one
342059444349308928	one
341973547821961216	one
340539685875093504	one
349221556523765760	one
392308766147743744	one
388490228836470784	one
349240588731813888	one
506514753519636480	one
5657592604	four
348932051703042049	one
333286778628870145	one
342116507955892225	one
346127312699396097	one
348083103367041025	one
333811901060485121	one
340324263334645761	one
451804262670929921	one
351625520720515073	one
469221171234213889	one
440215769885179904	one
462664567504400384	one
654792382358011904	four
668910886094946304	four
643359159417618432	four
572120452971151360	four
541821519081795584	one
343024383377412098	one
352755076852486146	one
525714980209823746	four
334750820908273666	four
346752698646929408	one
518190673338859520	four
512843693099716611	one
340555773077753859	one
541247835715289088	one
519222246988988416	four
441695905390280704	four
555841472994758656	four
511984994957287424	four
484904921842450433	one
539234595695521792	one
538220429362884608	one
539776825787183104	one
388320279237521408	one
527974440609804288	one
372220766395592704	one
458530216194109440	one
447154729022681088	one
538379517770100736	one
447784604498685952	one
291456428772818944	four
525693340755324928	four
568565150694948864	four
566346773837254656	four
509803447324274689	one
458340980606136321	one
420736616576348161	one
526751592151019521	four
550026262996348929	four
3939894211	four
332137817624944640	one
531804898686279680	one
537000808387059712	four
723927824508305409	four
570576847475490817	four
466788199340470274	one
527430189333377026	one
525038297907994624	one
388078130105430016	four
340558608272080897	one
523493402923778049	one
519749540019064833	one
421351933090091008	four
292013661600501760	four
530208446704934913	one
395255381649154049	four
660541455757238272	four
631840559468929024	four
607056574838759424	four
291623163031322624	four
517662717654884352	four
5076026408	four
525710691756306432	four
555992616374792192	four
294535344588726273	four
3856794710	four
530232214077054976	one
538763024106926080	four
540554880729890817	four
533970600646426624	four
461108042374057984	one
523611772377632768	one
515383558857560064	one
450260408696573952	one
440311448741613568	one
533271622111989760	one
486462558380232704	one
519399092896927744	one
503148880255782912	one
504765008132444160	one
399901280799186944	four
492248798521851904	one
532263681871319041	one
342986732091867136	one
508758554023428096	one
483766570498658305	one
487526778395955201	one
534010386551672833	one
521531446985756673	four
509307021322379264	four
529286569857806337	one
493809117166067712	four
542649475836047361	four
538210394545061888	one
540100296119418880	four
331131140486336512	one
342144712238567424	one
292075435200745472	four
523910622883643392	four
512323002206523395	four
659520877134872576	four
388272326095011841	four
542004254454841344	one
529667875725115392	four
385878585468153856	four
515195609611902976	four
287487266895568896	four
394792742641213440	four
346101123565891584	one
538559179225448448	one
381493724154314752	four
4153542014	four
584884046095843328	four
390723544344055808	four
527219124896669696	one
343108523963588608	one
345004072346198016	one
342026105231908864	one
346399706936647680	one
348888075696480256	one
351673102142414848	one
357947167819833344	one
463827004396019712	one
343849025583325184	one
492754972006572032	one
321447259982135297	four
424300713758294016	four
345284736110960641	one
343791597709828097	one
344533566195113985	one
341530146165104641	one
347033770945290241	one
349982150029877249	one
341786658926108673	one
480706802737094657	one
347363563230339073	one
341880727434043393	one
423069239197827072	four
343455719644884992	four
428233284469157888	four
334002597906227202	one
347816085011177474	one
342970682491150338	one
352219972006715394	one
348661958016376834	one
467327295099641858	one
501109354058096642	one
289113947464933378	four
289862495479406593	four
417039208713166849	four
5929960907	four
544870323498541056	four
540483375631728640	four
502628324120993792	one
541227260259217409	one
389769524213723136	four
289425317792215040	four
340563952171892736	one
344532600737644544	one
340260980779012096	one
398667498007973888	four
515170998325215232	one
454021123735584768	one
512898549768814592	one
448107668075741184	one
454087073361068032	one
455227157531623424	one
541665456349020160	one
509522653934551040	one
506447573717385216	one
542027076354998272	one
535126655732580352	one
483790316634669057	one
447113206516187137	one
503431544737136641	one
519970657816576001	one
508009771551952896	one
499925516359860225	one
557303663530901505	four
340282292054401024	one
402488962629271553	four
536408984266481664	one
533686563411337216	one
527102649129508864	one
411261960907661312	four
530329449364205568	one
333763936610566145	one
419177362148704256	four
420764030337175552	four
481575106376785920	four
653332134136934400	four
704631629528985600	four
541102377999142912	one
529514534697177088	one
540195748995141632	one
402836535885959168	four
489261736751407105	one
353253556477894656	one
539904292409581568	one
340367202786095104	one
409760860538548224	four
290923071685148673	four
539406612864450560	four
523917891972780033	four
382962167739207681	four
296970633974272000	four
447425114922295296	one
451271374099980288	one
524610378207338496	one
476286838274269184	one
466408658440822784	one
537741810681257984	one
505333235556294656	one
528410459775705088	one
505860093020479488	one
525212133592932352	one
526882324873371648	four
348972015459368961	one
401883169277739009	four
666892544165441536	four
505866083488628736	one
694724854990401536	four
540012205824286721	one
537310511004917761	one
522939307632631809	four
482152231773675521	four
541283468093956097	four
331347307079532544	one
460432128367656960	one
535442980573020160	one
542010904557395970	one
5691148112	four
499204713704071171	one
443919860058173440	four
290969581219102721	four
507601851047366656	four
661339930166038528	four
689207539985027072	four
387270332073398272	four
522087487141732352	four
340881283582394368	one
451681604281565184	four
524541061331681281	four
534972577760813056	one
446358743790264320	four
293916902617653248	four
544733466441842688	four
384806639733604352	four
507932597369188352	one
341756589574864897	one
333665266326192129	one
341832361283047425	one
290306814787080192	four
393071818673639424	four
651285134277218304	four
644634562908262400	four
647181642528854016	four
646247875433861120	four
341763682625269760	one
347114284163149824	one
343128394524930048	one
352838683147251712	one
332593969324240896	one
431707563814432768	one
333107255362859008	one
343565785270202368	one
345232841795317760	one
340673298071433216	one
390850392701296640	four
346575368041410561	one,two,three
354332390363115521	one
331310849052520449	one
351502338567057409	one
349860621141028865	one
530320353575186433	one
332138003516502017	one
531129685984673793	one
538523367314173953	one
501681509766410241	one
3937273901	four
340068992825823232	one
387756822167162880	four
532871723985956864	four
489240002258538497	one
349185315514232834	one
333859344938577922	one
349827243607994370	one
403683499476922370	four
456027294994145281	four
391763837533171714	four
379480493097361408	four
500461720239087616	one
451486328421883904	one
535150697915097088	one
333185474300620800	one
291641690165489664	four
487068182449238016	one
476145212927262720	one
690381168856993792	four
690392794540740608	four
692372083750408192	four
692473365966295040	four
694996967114608640	four
699641431057698816	four
700396970368765952	four
705863305194311680	four
708381641295728640	four
722027684700819456	four
723821997965381633	four
724886012250492929	four
735395028609208321	four
740963115152642049	four
582960343388983297	four
511280020988645376	one
5076682906	four
549717165041934336	four
745306192084340742	four
410487184399925248	four
388352207084482560	four
670923104617684992	four
679009982575206400	four
531993419649126400	one
490688323984171008	one
5628889303	four
464244201690243072	four
416817441893658624	four
4464314607	four
552895664388980737	four
528155741564059648	one
537044296579694592	one
529736620178948096	four
5105387808	four
484332617970380800	one
518532325609451520	one
527503980214370305	four
4393404802	four
501022108806172672	one
446807134521798656	one
458043378719272960	one
450169916612947968	one
393428360770367488	one
450858194920026112	one
386115195401416704	one
461145691981885440	one
492624254618578944	one
541863118385983488	one
502461292691861504	one
297147695485812737	four
396701227771101185	four
388320435944685568	four
649303848079753216	four
501927275919847425	one
473529310788464641	one
528657640675880961	one
537245339334750209	one
520257563099934721	one
514858352867028993	four
529223334844968961	four
3981707709	four
453258784480440322	one
536705860438077442	one
531986240464498690	four
502235677233127424	four
539284894032363520	one
291771302354759681	four
340331305743036416	one
392409575208398848	four
382959677056630785	four
534048813212651520	one
506374659529789440	one
402885855494168577	four
488737466480746496	one
342556472007331840	one
440740309157154816	four
540553948894334976	one
529142104824745984	one
539260150230835200	four
525025486003380224	four
439899350160777216	four
463919736447705088	four
520665200782221312	one
525420305104510976	four
426032579989352448	four
388276351209197568	four
637813393185972224	four
435514394332909568	four
348482319188901888	one
346538612411744256	one
343706174895570944	one
465321845005107200	one
355165722093174784	one
373998735732129792	one
346115154540380160	one
349245659565670400	one
458739705752731648	one
456877605501681664	one
337655961042968576	four
532393265719279616	one
537337941283332096	one
745876687385141249	four
401383685620236289	one
344829802764713985	one
352555136951926785	one
347295770183090177	one
332179708080963585	one
348292597866971137	one
340344800614170625	one
351516470112567297	one
327817931494932481	one
341885949904568321	one
538236711696744449	one
447002551171706880	one
542017522795835392	one
536900958320881664	one
649316572947869696	four
351634774449864706	one
342914419283607554	one
341522728546877442	one
452605623692042240	one
538149131810652162	one
522512612245118977	four
531870942256177153	four
518355568567001088	one
509431481224404992	one
663898652906156033	four
398929536093401088	four
527596470623404032	one
415573384559218688	four
290883401450414080	four
289893024941629440	four
405077313311629312	four
547471551503691777	four
3737652014	four
533642696741515264	four
348163258420695040	one
289104417263849472	four
417102465683558400	four
527578662418542592	four
616018846424690688	four
532734628885696512	one
488752364116279296	one
504110849301422080	one
471766129200078848	four
599183098878816257	four
529116346986938369	one
540801887180570624	four
527968138290544640	one
521814694265618432	four
454600690791632896	one
392825523295903744	four
369136434235441153	four
660406519247179776	four
539445042277253120	one
537624088437460993	one
385994360464371712	four
676675149244960769	four
363207944638177281	four
530630635342561280	four
5922229214	four
3711044605	four
554463541722238976	four
532061537704628224	one
447496482976186368	one
453271974220152832	one
450177512828846080	one
447960885039218688	one
530865245976543232	one
514039800715034624	one
533978084861820928	one
438198036888829952	one
495936726431711232	one
502435520904183808	one
332602007267467265	one
539277898763362304	one
523249536081223680	one
540143747619487745	one
525845757874536448	four
538099415534141440	four
340503826652090368	one
493925178364411905	one
528928480403406849	one
505081449599746049	one
476542385107660800	one
542031072171933697	one
512277655471681536	one
527228144995287041	four
371470627929985025	four
396129358026248193	four
457873807181901824	one
488566773017743360	one
530394935527477248	four
540217992261681154	one
509011016781676546	one
529058355516817410	four
429350965557608450	four
520967066262970369	four
348903533812264961	one
541215152666718209	one
290224706295054336	four
500079935051284480	one
547992833563836416	four
396469931271016449	four
5105781908	four
528628960415211520	one
4116319412	four
502644902090797056	four
527979393671372800	four
3900706006	four
517650594262425600	one
3703180506	four
505424827868401664	four
422673272007053312	four
343814636942020608	one
333331165622718464	one
340807578672058368	one
341597658307252224	one
497460568706404352	one
348628674523844608	one
347755633300361216	one
345061358171213824	one
417175537061089280	one
333715287901884416	one
347487670424985600	one
537488945395662849	one
291513054502453249	four
341234354539876353	one
341458841877237761	one
494680704945377281	one
344186598692376577	one
340959149812764673	one
332983321187471361	one
343161902710542337	one
466980827021070337	one
341642078603857921	one
529572832561221633	one
538225471385636864	one
489811882740838400	one
662094068067926016	four
741031026651103232	four
636118357385740288	four
344653674661945344	one
512238111418372098	one
538753962711588864	one
519869153625133058	four
542415891132993538	four
390698743227367424	four
289502858292908032	four
521833350261395456	four
348280202893352960	one
426545609516933120	four
510556402419785728	four
486990797959491585	one
540588347018969088	one
492450757292326912	one
377496253967630336	four
657356958966677504	four
655178706307186688	four
672638064045522944	four
671784036508041216	four
644859683514286080	four
538120501613174784	four
639081861042601984	four
535111842600067072	one
390542397308149760	four
4468772314	four
535563076783714305	one
670654447761162241	four
520909974847762432	four
644589532084633601	four
287323222062542848	four
391552701718614016	four
5627579914	four
492392191218573313	one
537708262309650433	one
365073322452582400	one
488410313424134144	one
449458507650068480	one
528691690669080576	one
535813614653804545	one
542875562423750656	four
400374822489690112	four
4374269502	four
498265975335452673	one
508097996480065536	one
528458164287848448	one
510929234521767936	one
393338486759378944	one
435896889406672896	one
449379156015730688	one
462591909937303552	one
374518548343050240	one
483622044563951616	one
534460379519537152	one
452283652614148096	one
528242687569580032	one
467644515504115712	one
537607578981629953	one
431527297762328576	four
388425514907467777	four
375609198660575232	four
535991249581637633	four
675394903791280128	four
497989962395287552	one
451864835425202176	four
642496039627431936	four
443925134215499777	one
512946657210945537	one
536537651055448065	one
487296162257719297	one
524534955716923393	one
530325846700347393	one
501999065954275329	one
540365075056709633	one
541075107146657792	one
522874173912543232	four
533307339651440640	one
540715087779352578	one
397404671419383808	four
383244245848850432	four
485476544756727808	one
412746930070896640	four
404402822122196992	four
481873230236766208	one
395106979527806976	four
512687791554060289	four
563382935521222657	four
513218812015935488	four
484372454379253760	one
438395727123738624	four
533354262877597696	four
501889616501542913	one
533005554382540800	one
491019276904439808	one
541029974883311616	four
548544041617752064	four
508387570431307776	four
420664486865813504	four
539436756387778560	one
342328582313500672	one
341424135081189376	one
340556902800973824	one
332832437405114368	one
333488128587358208	one
494958066178088960	one
341084264789598208	one
342684740865908736	one
345065117639139328	one
343352403866836992	one
535288088415596544	one
525456873919873024	one
342031084290203649	one
340556259495403521	one
342249307551981569	one
328059687327109120	one
341601311072083969	one
350251233589727232	one
330354532527792129	one
465245073462943745	one
341893092225474561	one
486814345133711361	one
432544812706066432	four
515603089261596672	four
547433787676954624	four
657739123864702976	four
727292588626087936	four
603481411899691008	four
333043446061359106	one
545212276991483906	four
524943199811678208	four
480604809263726592	one
386258594112356352	four
331527963885572096	one
345399974990839808	one
360050142797234176	one
333950074184929280	one
340307747843215360	one
507036380040400896	one
438292089650937857	one
347201545860939777	one
390589367762157569	one
513054950868652032	one
344057809320673280	one
333777894822248449	one
329830931143720961	one
349973245430202369	one
344213160804352001	one
333458518000664577	one
343936096725499906	one
353281456371531778	one
351461516425428994	one
342841726744002562	one
342273337952698370	one
348170445155074051	one
341986717504503811	one
352743732740751363	one
351532957367926787	one
348121133930905603	one
349333590917644292	one
343421786198769668	one
351500807943880708	one
332524625093328900	one
361883695851896837	one
469075373074833408	one
337538950208053248	four
288656381186277376	four
548223945795596289	four
383422691254235136	four
342909313309876225	one
290982480096403457	four
538335573036269568	one
486593006804697088	one
474128685294190592	four
320002632745889792	four
341891202938961920	one
343902288089317376	one
342234986079977472	one
447163053608402944	one
354310048798867456	one
347838612194328576	one
341471815488634880	one
349799564338921472	one
353113405948821504	one
353311896251793408	one
528024713373573120	one
425837833530527744	one
341705850404077569	one
342596514146811905	one
342393613180862465	one
348350447339307009	one
332331546470121472	one
452553144283561984	one
348443949851082753	one,two,three
346611408772923393	one
349926794020913153	one
541220122703036417	one
484036371229990912	one
459851086023913472	one
529120887773986816	four
525948470243258368	one
666872283332390912	four
709157256147808256	four
351048051768561664	one
344592317535092738	one
342326445126844418	one
351593859270180866	one
349826710545498114	one
468017063974273026	one
440310752218320896	one
530123504834711552	one
541248303191425026	one
3854307511	four
507499047318745088	four
633752074270846977	four
351314314612834307	one
333208965607456771	one
4322103512	four
289516250504245249	four
536755148815872000	one
424334439930281984	four
291769527014932480	four
529001405491990528	one
490128304993624064	one
482421291123630080	one
289834901736415232	four
540692465544880128	one
531293203421749248	one
535886789593292800	one
530684073443090432	one
481252808428380160	one
484994769693990912	one
452450626879119360	one
459368444937658368	one
492028215922548736	one
527824089483075584	one
535489413049245696	one
3989180712	four
534876246362947584	four
428228699414986752	four
289745214124486656	four
651706599841640448	four
681188091269394432	four
646077604160778240	four
645040917972430848	four
570497562488254464	four
503912623029903361	one
467035669827969025	one
377328657964228609	one
453768723217014785	one
459687957486919681	one
465883879187177473	one
540527465441923072	four
387716037443346433	four
495964564048318464	one
524641532402733056	four
543037651050176513	four
4007661902	four
531007049615040514	one
540244103708303362	one
527891134862090242	one
521841385394429954	four
464179332009570304	one
666979303696019458	four
472081612210188288	four
290535462651707393	four
390858948699766784	four
295018952470450176	four
459779210609848320	one
528421334984847360	one
404670627576938496	four
288391980789145600	four
536060788851900416	one
540972414629584896	one
518693963788992512	one
529848479188008960	one
515918590282055680	four
551301986860417024	four
4375974405	four
502011577051381760	one
526466801933484032	one
452178998479814656	one
438473918631116800	one
539269705782263808	one
534630613895348224	one
448711100016885760	one
508966042455244800	one
517373318530596864	one
449683626910023680	one
421275485411495936	four
533696791212875776	four
486616417102725121	one
453603150042497025	one
378501410960441345	one
340376845721694208	one
333382892791164928	one
340348111585177600	one
540196418791567360	one
348924362545590272	one
347410750572228608	one
328873808087904256	one
341599758604988416	one
408608716296974336	one
467570537363828736	one
519696786928041984	one
676176882572873729	four
498181399573430274	one
518748412171517954	one
523873878100410370	four
340517825875701761	one
342637586717765633	one,two,three
340555526024884225	one
334012049262800897	one
348394337811460097	one
507681559063719937	one
439174177610690561	one
454305754342649857	one
340496055491784705	one
330125315923931137	one
420917662638944256	four
538668550240882688	one
521624046165712897	four
541200875801174016	one
288010998923812864	four
394575403790004224	four
540949315104305152	four
5692723907	four
518891569920086016	four
347529169405616128	one
486517699833372672	one
522816731899633664	four
708080074503954432	four
727868235585101824	four
527538459968544768	one
511157871271096320	one
529325677359935488	one
533144434498863104	one
290160728382521344	four
341241156581068800	one,two,three
342138534565646336	one
344279752795885568	one
349500638402580480	one
341802664365002752	one
340373143422111744	one
342286457936941056	one
329486631432228864	one
348964535350202368	one
333962515232985088	one
404819592385552385	four
343920337718743041	one
340265794069991425	one
351577595332136961	one
341870169305518081	one
349543406747389953	one
352164094859677697	one
350313232390557697	one
346391956374556673	one
349708387447083009	one
537635622081400833	one
3700429610	four
518177526750117888	one
524989757198434304	one
399461143170674688	four
651136925630251008	four
681919768929026048	four
340293991604031490	one
345451036548403202	one
349568000803868674	one
342705807537868802	one
336969955486601218	one
332638622434070530	one
353372792877617154	one
344291225458839554	one
329378675952848898	one
333828274151100418	one
5671359310	four
291198396025405440	four
333792903216369667	one
511973922917855232	four
294085576204894208	four
514562490970034176	one
5683024801	four
510286128906530816	one
533953711547379712	one
344206195034292224	one
468210156850147328	one
463442677787553792	one
437445690776907776	one
392695214265364480	one
448807958173216768	one
540557975652691968	one
540333103781539840	one
529149483935096832	one
520612905684041728	one
554058601997008896	four
294983606936408065	four
666568614926008320	four
644500980751581184	four
618042536414855168	four
538042999704678401	one
529358124189511681	one
526854684121001985	one
529062762778226689	four
529296208503009280	four
537390963350446080	one
533620536090591232	one
525689101551673344	one
521061055099715584	four
533286744389476353	one
653503401301401600	four
659096308787994624	four
498089285497520129	one
645425913887219712	four
539403223790911488	one
290686907539652608	four
482458340371726337	one
533078106995949568	one
341924406987198464	one
447499010975076352	one
728907692643737601	four
644579792445005825	four
624519914150191105	four
3894154300	four
348704493795418112	one
722742491368153090	four
523101026644426752	four
4087616608	four
289971988338982912	four
340562240509988864	one
514943723818340352	one
467750640006205440	one
425745243657736192	one
446829769616003072	one
398246902376173568	one
451864291625668608	one
508248164873539584	one
530477179491323904	one
484751735739912192	one
542030770366582784	one
460243755908730880	one
539048059431182336	one
523113125172633600	one
534720866756857857	one
333898714571735040	one
447918785417449473	one
430086448961032193	one
522463522136264705	one
526305284483190785	one
481503290912673793	one
555820522542731265	four
340235930159968256	one
417666609894129664	four
484423811186429953	one
515615706230951937	one
326568699941228544	one
332176466940923904	one
340250799298973696	one
378061397860421632	four
527238415323262976	four
455876059649806338	one
558587669341802496	four
293603881613664257	four
385508532872675328	four
484326796255440897	one
351475962967375873	one
485053878279225345	one
5205575206	four
291185965140164609	four
4028896511	four
291300344204517377	four
352041003655495680	one
341102361902710784	one
519170069612331008	four
529052853680082944	one
540617641510334464	one
528061459201527808	one
538174019762421760	one
458327124576075776	four
552529582877081600	four
463447739062562816	one
3864663409	four
555857349122867200	four
390846487959453696	four
652650522978070528	four
658688558673211392	four
653592988833067008	four
650063161391886336	four
660332189058379776	four
649654295927762945	four
654832256914075648	four
659376818122698753	four
659387408941625344	four
651973083738189824	four
674978640937922561	four
684406274289610753	four
694806348760920065	four
327102219566587904	one
341630809733734400	one
346408340227760128	one
376865416833802240	one
524639781754380288	one
332193645732175872	one
351521362562654208	one
349086139728142336	one
430179569715257344	one
348573814688456704	one
515356421970333696	one
746241478045773828	four
642717209639301124	four
519558673329184768	four
347471136327606273	one
340945083845189633	one
352109463978778625	one
352139929255550977	one
332340696822456321	one
344531977598279681	one
450156069273083905	one
435461786783850497	one
340806481626669057	one
344427537146978305	one
4469298613	four
345423605036879872	one
495200122649579520	four
515134732292878336	one
378371513688137730	one
333965539456196610	one
342360821566939138	one
350699061277499394	one
349094515988111362	one
349450662192488450	one
348522925634232322	one
352799858899427330	one
351737242382901250	one
538019489107812354	one
468774193837117440	one
350999172561903616	one
431143640929280001	four
489489211880669184	one
507741229418029056	four
344653044941725699	one
490620953424969729	one
541328642324709376	one
453264314955091968	one
394651531859218432	four
476536346035511296	one
467902317514489856	one
448131652251058176	one
451474351746220032	one
541960334043807744	one
374813122387017728	one
538852706296037376	one
528371071612125184	one
495874541730955264	one
536042294177464320	one
517761092836425728	one
531149754206781440	one
3843561013	four
5822355001	four
526688236601896960	one
452891859934019585	one
498806531622993921	one
435471876442587137	one
503931097085149185	one
496195949971406849	one
498682283722047489	one
526963971069607937	one
542025289900232704	one
420352365213286401	one
475744151078993921	four
490268190728290306	one
533947167657197570	four
537179252383166464	one
380716887967281152	four
538411031509229568	one
702108071972073472	four
428993509790449664	four
411106723349266432	four
541982103479803904	one
538598172390850561	one
343392157224300544	one
541444665594347520	one
532100646409760768	one
541674223006384128	one
487770691849031681	one
422702104151461888	four
527383264722710528	four
522013563465265152	four
489407679207448576	one
422256436765138944	four
529211163964223488	one
533091310371352576	one
507957900447203328	one
462323920805568512	one
526381567024046080	one
381517049023176704	one
465352581150416896	one
460088839286300672	one
409302623893069824	one
461485489770733568	one
540634635307589632	one
539660078371315712	one
540694495608971264	one
491213510714871808	four
536426730181779456	one
493949469893722113	one
651539095601180672	four
658998912494235648	four
673581832252846080	four
684454491765239808	four
698913861420871680	four
527475557605580801	one
522505117179060225	one
527145248179625985	one
509364365162979329	one
498591565250830337	one
490566353494220801	four
421819435004207105	four
541991819069104130	one
540549387857174530	four
331670997390467072	one
467524790102663168	one
486365918252269568	one
522987498029719552	one
290821249800744960	four
429672607458148352	four
5610411909	four
289873002416459776	four
292655003057934336	four
667828182108606464	four
570047497835384832	four
344926481522253824	one
419697562883350528	four
497653560025153536	one
533073764406161408	one
520400015999893504	one
667340794337054720	four
724971704896868352	four
512736028965085184	one
541122975357870080	one
390522674403115008	four
514770937829662721	four
428317862584131584	four
606358250003525632	four
359874689537032192	one
289842594048004097	four
672535281426370560	four
645244811327442944	four
342084395622084608	one
341906996427108352	one
343676111709941760	one
342789738907971584	one
463445532145233920	one
461952613324304384	one
330442413514567680	one
329023085871247360	one
345355699741667328	one
349458807761547264	one
291995664676708352	four
540093759002640384	one
481978878618263552	one
348855425791307777	one
353620354448633857	one
350030124042825729	one
357730784582447105	one
340005900288929793	one
355739640025722881	one
352157414096777217	one
347345667745787905	one
429296260462292993	one
348891491478958080	one
462238362774958080	one
378141563089481728	one
408603421030092800	four
518787830571888640	one
725564656627015680	four
539145889617809408	one
349178019979603970	one
331631638016569346	one
347230625704587266	one
351524508655562754	one
328202474655723522	one
292176829337448450	four
465228871051124736	one
513899633722925056	one
476129199514595331	one
288463425846259715	four
340301664013660160	one
534334765722517504	one
524233225980624896	one
527801721033342976	four
556855001432477696	four
344628314931068928	one
410288765635002368	four
385156777257758720	four
572426607140462592	four
591172288256598016	four
590969541909471232	four
342142241621549056	one
498543110633168896	one
290972520948047872	four
377328121181380608	one
513775594233147392	one
537125596879273985	one
570675396368326658	four
482426795401035776	one
541742634973159425	one
296042747230552065	four
289781680678502400	four
533245350686253056	one
540474102730194944	four
385438131371012096	four
5572663612	four
291069587208937473	four
540270688612155392	one
370521215863390208	four
525135352672296960	four
290229563848536064	four
533007151447683072	one
525399197164765184	four
360661834782621696	one
542004919411429377	one
525337941405872128	one
445546607661297664	one
433126548875784192	one
437650160500617216	one
447647683919228928	one
448390996863496192	one
541710142526730240	one
541741550548824064	one
483081162097963008	one
378208620175175680	one
653806913390542848	four
503528926564868096	one
616352030194565120	four
553189726443036672	four
468584923100884993	one
463256389239189505	one
535591025981796353	one
460752751736401921	one
532512645082263553	one
539175638704599041	one
490959512682377217	one
523217684360867841	one
463447252334178304	one
524080673750265857	four
421678510696984576	four
411222159411802112	four
634385467622981633	four
472903961268477952	four
4169013713	four
510923902181060608	one
517551723851034624	four
290326741568868353	four
487704642986725376	one
487423769892225025	one
387330986486558720	four
388505496728403968	four
464423905403224064	one
671511027855532032	four
531200136903675904	one
495501764603695104	one
359022183164559360	one
438341908025196544	one
339867894026485760	one
348887628143280128	one
349235433521168384	one
344789836353388544	one
348549703337656320	one
347344464647438336	one
451895230036328448	one
361794043522465792	one
519532995640713216	four
506400712163876864	one
348953095822274561	one
340486266237894657	one
342262948179361793	one
363702788192092161	one
346403648571588609	one
342112352130449409	one
341110188889227265	one
352458514955911169	one
345565075937050625	one
343109941634154497	one
361563718519242753	one
400001101355053057	four
651209800307503104	four
542012695349039104	one
662406892656848896	four
343436047629303810	one
347935554421276674	one
351207944093843458	one
334001023863635970	one
351020556549767170	one
350677722617487361	one
342108046559952898	one
540580405317869568	four
289509188000956418	four
456234585819332611	one
5879896806	four
406470360528207872	four
290451091756306432	four
538387446136725504	one
293540324750553089	four
546311750891864064	four
290107413187661825	four
414483180012310528	four
543165648625758208	four
541978472382730240	one
